Age,WorkClass,Education,Education_Years,MaritalStatus,Occupation,Relationship,Race,Gender,CapGains,CapLoss,HoursWorked,Country,IncomeLabel,Suburban
48.0, Private, Some-college,10.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,1
, Private, 12th,8.0, Never-married, Handlers-cleaners, Not-in-family, White, Male,0.0,0.0,40.0, Dominican-Republic, <=50K,1
18.0, Private, 11th,7.0, Never-married, Other-service, Own-child, White, Male,0.0,0.0,16.0, United-States, <=50K,0
29.0, Private, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K,0
64.0, Private, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,65.0, United-States, >50K,1
39.0, Private, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50.0, United-States, >50K,1
65.0, State-gov, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,2174.0,40.0, United-States, >50K,0
22.0, Private, HS-grad,9.0, Never-married, Machine-op-inspct, Not-in-family, White, Male,0.0,0.0,42.0, United-States, <=50K,0
30.0, Private, Some-college,10.0, Married-civ-spouse, Transport-moving, Husband, Black, Male,0.0,0.0,35.0, United-States, <=50K,1
51.0, Self-emp-inc, HS-grad,9.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,30.0, United-States, <=50K,1
57.0, Private, HS-grad,9.0, Widowed, Other-service, Other-relative, White, Female,0.0,1719.0,25.0, United-States, <=50K,0
38.0, Local-gov, 5th-6th,3.0, Married-civ-spouse, Handlers-cleaners, Other-relative, White, Male,0.0,0.0,40.0, Mexico, <=50K,0
20.0, Private, 10th,6.0, Never-married, Other-service, Other-relative, White, Male,0.0,0.0,35.0, Mexico, <=50K,0
46.0, State-gov, HS-grad,9.0, Never-married, Other-service, Not-in-family, Black, Female,0.0,0.0,40.0, United-States, <=50K,1
18.0, Private, Some-college,10.0, Never-married, Sales, Own-child, White, Female,0.0,0.0,30.0, United-States, <=50K,1
21.0, Private, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,54.0, United-States, <=50K,1
29.0, Private, Assoc-voc,11.0, Separated, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K,0
27.0, Private, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,60.0, United-States, <=50K,0
24.0, Local-gov, Some-college,10.0, Never-married, Protective-serv, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K,0
23.0, Private, Some-college,10.0, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,25.0, United-States, <=50K,1
32.0, Private, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,48.0, United-States, <=50K,1
54.0, Private, 7th-8th,4.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,1
31.0, Private, Bachelors,13.0, Never-married, Sales, Own-child, White, Male,0.0,0.0,, United-States, <=50K,0
21.0, ?, HS-grad,9.0, Never-married, ?, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K,1
22.0, Private, 5th-6th,3.0, Married-civ-spouse, Craft-repair, Other-relative, White, Male,0.0,0.0,40.0, Mexico, <=50K,1
31.0, Private, Some-college,10.0, Separated, Other-service, Unmarried, White, Female,0.0,0.0,50.0, Mexico, <=50K,1
33.0, Local-gov, HS-grad,9.0, Widowed, Other-service, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K,0
38.0, Private, HS-grad,9.0, Never-married, Sales, Not-in-family, White, Female,0.0,0.0,33.0, United-States, <=50K,0
26.0, Self-emp-inc, 12th,8.0, Married-civ-spouse, Sales, Husband, Other, Male,0.0,0.0,98.0, Dominican-Republic, <=50K,0
45.0, Self-emp-inc, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,51.0, United-States, <=50K,0
43.0, Private, Assoc-voc,11.0, Married-civ-spouse,, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K,0
33.0, ?, 11th,7.0, Never-married, ?, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K,1
49.0, Self-emp-not-inc, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,45.0, United-States, <=50K,1
52.0, Private, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,48.0, United-States, <=50K,0
40.0, Private, HS-grad,9.0, Divorced, Other-service, Not-in-family, White, Male,0.0,0.0,60.0, Greece, <=50K,0
40.0, Self-emp-inc, Bachelors,13.0, Never-married,, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K,0
31.0, Private, Some-college,10.0, Divorced, Adm-clerical,, White, Female,0.0,0.0,45.0, United-States, <=50K,0
34.0, ?, HS-grad,9.0, Never-married, ?, Not-in-family, Black, Female,0.0,0.0,40.0, United-States, <=50K,0
31.0, Private, Some-college,10.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,2051.0,40.0, United-States, <=50K,1
23.0, Private, Some-college,10.0, Never-married, Exec-managerial, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K,1
56.0, Federal-gov, Some-college,10.0, Divorced, Adm-clerical, Not-in-family, Black, Female,0.0,0.0,40.0, United-States, <=50K,1
59.0, Private, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,1977.0,50.0, United-States, >50K,0
40.0, Self-emp-not-inc, Prof-school,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,45.0, United-States, >50K,0
23.0, Private, Bachelors,13.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K,0
32.0, Private, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, Black, Female,0.0,0.0,40.0, United-States, <=50K,0
45.0, Federal-gov, Some-college,10.0, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0.0,0.0,20.0, United-States, <=50K,0
20.0, Private, Some-college,10.0, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K,0
69.0, ?, HS-grad,9.0, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,8.0, United-States, <=50K,0
33.0, Private, 12th,8.0, Divorced, Craft-repair, Not-in-family, White, Male,0.0,2258.0,42.0, United-States, <=50K,0
28.0, Private, Bachelors,13.0, Never-married, Adm-clerical, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K,0
59.0, Self-emp-inc, HS-grad,9.0, Divorced, Exec-managerial, Not-in-family, White, Male,0.0,0.0,60.0, United-States, <=50K,0
25.0, Private, Bachelors,13.0, Never-married, Exec-managerial, Not-in-family, White, Male,0.0,0.0,50.0, United-States, <=50K,0
18.0, ?, 11th,7.0, Never-married, ?, Own-child, Black, Male,0.0,0.0,15.0, United-States, <=50K,1
48.0, Private, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,1
55.0, Private, 1st-4th,2.0, Divorced, Priv-house-serv, Unmarried, White, Female,0.0,0.0,30.0, Cuba, <=50K,0
30.0, Private, Preschool,1.0, Never-married, Farming-fishing, Not-in-family, White, Male,0.0,0.0,40.0, Mexico, <=50K,0
38.0, Private, Some-college,10.0, Married-civ-spouse, Handlers-cleaners, Wife, White, Female,0.0,0.0,35.0, United-States, <=50K,1
43.0, ?, Some-college,10.0, Divorced, ?, Unmarried, Asian-Pac-Islander, Female,0.0,0.0,40.0, United-States, <=50K,1
22.0, ?, Some-college,10.0, Never-married, ?, Own-child, Black, Male,0.0,1721.0,20.0, United-States, <=50K,0
25.0, Private, HS-grad,9.0, Never-married, Other-service, Not-in-family, White, Female,0.0,0.0,38.0, United-States, <=50K,1
37.0, Local-gov, Prof-school,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,60.0, United-States, >50K,0
33.0, Local-gov, HS-grad,9.0, Separated, Other-service, Own-child, White, Female,0.0,0.0,80.0, United-States, <=50K,1
50.0, Private, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,0
27.0, Federal-gov, Assoc-acdm,12.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,4064.0,0.0,40.0, El-Salvador, <=50K,0
23.0, Private, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,0
45.0, Federal-gov, Bachelors,13.0, Never-married, Protective-serv, Not-in-family, Black, Female,0.0,0.0,40.0, United-States, <=50K,1
38.0, Private, Bachelors,13.0, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K,1
38.0, Private, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,35.0, United-States, >50K,1
29.0, Private, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, Columbia, <=50K,1
62.0, Local-gov, Masters,14.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,0.0,0.0,40.0, United-States, >50K,1
18.0, Private, 9th,5.0, Never-married, Other-service, Own-child, Black, Male,0.0,0.0,15.0, United-States, <=50K,0
53.0, Self-emp-not-inc, HS-grad,9.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,85.0, United-States, <=50K,1
44.0, Private, HS-grad,9.0, Divorced, Transport-moving, Not-in-family, Black, Male,0.0,0.0,20.0, Haiti, <=50K,0
45.0, Local-gov, Some-college,10.0, Divorced, Adm-clerical, Not-in-family, White, Female,0.0,0.0,38.0, United-States, <=50K,1
42.0, Private, HS-grad,9.0, Divorced, Adm-clerical, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K,0
48.0, Private, HS-grad,9.0, Divorced, Sales, Unmarried, White, Female,0.0,0.0,30.0, United-States, <=50K,1
19.0,, HS-grad,9.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K,0
46.0, Self-emp-not-inc, Doctorate,16.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,1902.0,50.0, United-States, >50K,0
35.0, Private, Some-college,10.0, Divorced, Exec-managerial, Unmarried, White, Male,0.0,0.0,60.0, United-States, <=50K,0
24.0, Self-emp-inc, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,, United-States, >50K,1
33.0, Private, Some-college,10.0,, Sales, Not-in-family, Asian-Pac-Islander, Male,0.0,0.0,26.0, South, <=50K,1
37.0, Local-gov, Assoc-voc,11.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,43.0, United-States, <=50K,0
19.0, ?, Some-college,10.0, Married-civ-spouse, ?, Wife, White, Female,0.0,0.0,30.0, United-States, <=50K,0
49.0, Private, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024.0,0.0,50.0, United-States, >50K,1
36.0, Private, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,56.0, United-States, <=50K,0
23.0, Private, HS-grad,9.0, Separated, Craft-repair, Own-child, White, Male,0.0,0.0,, United-States, <=50K,0
34.0, State-gov, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,48.0, United-States, <=50K,0
33.0, Private, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Wife, Other, Female,0.0,0.0,19.0, United-States, <=50K,1
22.0, State-gov, Bachelors,13.0, Never-married, Prof-specialty, Own-child, White, Female,0.0,0.0,43.0, United-States, <=50K,1
32.0, Private, HS-grad,9.0, Never-married, Other-service, Not-in-family, White, Male,0.0,0.0,37.0, United-States, <=50K,1
38.0, Private, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,44.0, United-States, <=50K,0
66.0, ?, Bachelors,13.0, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,24.0, United-States, <=50K,1
49.0, Private, HS-grad,9.0, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0.0,0.0,40.0, China, <=50K,0
26.0, Private, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,60.0, United-States, <=50K,0
26.0, Private, Some-college,10.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K,0
45.0, State-gov, Bachelors,13.0, Divorced, Protective-serv, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K,0
37.0, Self-emp-not-inc, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,2129.0,40.0, United-States, <=50K,1
65.0, Private, Bachelors,13.0, Widowed, Other-service, Not-in-family, White, Female,0.0,0.0,, United-States, <=50K,0
28.0, Private, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,0
48.0, Federal-gov, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, >50K,0
44.0, Self-emp-not-inc, HS-grad,9.0, Divorced, Transport-moving, Unmarried, White, Male,0.0,0.0,60.0, United-States, <=50K,1
27.0, Private, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,0
25.0, Private, HS-grad,9.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,2407.0,0.0,40.0, United-States, <=50K,0
30.0, Private, Doctorate,16.0, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,60.0, United-States, <=50K,0
33.0, Local-gov, HS-grad,9.0, Married-civ-spouse, Other-service, Husband, Black, Male,2105.0,0.0,40.0, United-States, <=50K,1
43.0, Private, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0.0,0.0,40.0, Nicaragua, <=50K,0
74.0, ?, 7th-8th,4.0, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,2.0, United-States, <=50K,1
21.0, Private, Some-college,, Never-married, Other-service, Other-relative, Black, Female,0.0,0.0,8.0, United-States, <=50K,0
47.0, Private, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,1
18.0, ?, HS-grad,9.0, Never-married, ?, Own-child, Other, Female,0.0,0.0,40.0, United-States, <=50K,0
36.0, Private, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, >50K,0
47.0, Private, Bachelors,13.0, Divorced, Sales, Not-in-family, White, Male,0.0,0.0,45.0, United-States, <=50K,1
35.0, Federal-gov, Doctorate,16.0, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0.0,0.0,60.0, United-States, >50K,1
62.0, Local-gov, Assoc-voc,11.0, Divorced, Adm-clerical, Not-in-family, Black, Female,0.0,0.0,40.0, United-States, <=50K,1
29.0, Private, HS-grad,9.0, Separated, Machine-op-inspct, Not-in-family, White, Male,0.0,,40.0, United-States, <=50K,0
34.0, Private, HS-grad,9.0, Never-married, Exec-managerial, Unmarried, White, Female,0.0,0.0,20.0, England, <=50K,1
40.0, Federal-gov, Masters,14.0, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K,0
45.0, Local-gov, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, >50K,0
27.0, State-gov, Doctorate,16.0, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,77.0, United-States, <=50K,1
68.0, Private, Some-college,10.0, Divorced, Adm-clerical, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K,1
27.0, Private, Some-college,10.0, Never-married, Handlers-cleaners, Not-in-family, Black, Male,0.0,0.0,50.0, United-States, <=50K,1
28.0, Private, Prof-school,15.0, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,60.0, United-States, <=50K,1
22.0, Private, Assoc-voc,11.0, Never-married, Craft-repair, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K,0
68.0, ?, 7th-8th,4.0, Widowed, ?, Not-in-family, Black, Male,0.0,0.0,10.0, United-States, <=50K,0
60.0, Private, HS-grad,9.0,, Protective-serv, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,0
19.0, Private, HS-grad,9.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,40.0, El-Salvador, <=50K,0
28.0, Private, 9th,5.0, Never-married, Machine-op-inspct, Not-in-family, White, Male,0.0,0.0,50.0, Dominican-Republic, <=50K,0
34.0, Private, Assoc-acdm,12.0, Divorced, Prof-specialty, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K,0
30.0, Private, HS-grad,9.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,55.0, Germany, <=50K,1
72.0, ?, Assoc-acdm,12.0, Widowed, ?, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K,0
28.0, Private, Bachelors,13.0, Never-married, Prof-specialty, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K,1
55.0, Self-emp-not-inc, 10th,6.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,35.0, United-States, <=50K,1
50.0, Private, 7th-8th,4.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,0
41.0, Self-emp-inc, 9th,5.0, Married-civ-spouse, Sales, Wife, White, Female,0.0,0.0,70.0, Dominican-Republic, <=50K,1
31.0, Private, 12th,8.0, Never-married, Handlers-cleaners, Not-in-family, Black, Male,0.0,0.0,40.0, ?, <=50K,0
40.0, Self-emp-inc, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50.0, United-States, >50K,0
23.0, Private, Some-college,10.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,24.0, Greece, <=50K,0
34.0, Private, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,,0.0,40.0, United-States, <=50K,1
39.0, Private, Bachelors,13.0, Never-married, Sales, Not-in-family, White, Male,0.0,1876.0,50.0, United-States, <=50K,1
58.0, Private, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,60.0, United-States, <=50K,1
61.0, Local-gov, Doctorate,16.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,4064.0,0.0,40.0, United-States, <=50K,0
52.0, Private, Some-college,10.0, Widowed, Other-service, Unmarried, Black, Female,0.0,0.0,40.0, ?, <=50K,0
38.0, Self-emp-not-inc, Bachelors,13.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,99.0, United-States, <=50K,0
21.0, Private, HS-grad,9.0, Never-married, Adm-clerical, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K,0
25.0, Self-emp-not-inc, Some-college,10.0, Never-married, Craft-repair, Unmarried, White, Male,0.0,0.0,35.0, United-States, <=50K,0
54.0, Private, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,45.0, United-States, <=50K,0
61.0, Private, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,45.0, United-States, >50K,0
20.0, Private, Assoc-voc,11.0, Never-married, Machine-op-inspct, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K,1
23.0, Private, Some-college,10.0, Never-married, Handlers-cleaners, Own-child, Black, Male,0.0,0.0,22.0, United-States, <=50K,1
61.0, Self-emp-not-inc, HS-grad,9.0, Widowed, Adm-clerical, Unmarried, White, Female,0.0,0.0,20.0, United-States, <=50K,1
59.0, Federal-gov, HS-grad,9.0, Married-civ-spouse, Sales, Wife, White, Female,0.0,0.0,40.0, United-States, >50K,0
62.0, Local-gov, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,1
39.0, ?, 10th,6.0, Widowed, ?, Unmarried, White, Female,0.0,0.0,15.0, United-States, <=50K,0
39.0, Private, Bachelors,13.0, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0.0,0.0,40.0, Philippines, >50K,1
37.0, Private, 9th,5.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,1
19.0, Self-emp-inc, Some-college,10.0, Never-married, Farming-fishing, Own-child, White, Male,0.0,0.0,60.0, United-States, <=50K,1
31.0, Private, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,38.0, ?, >50K,0
17.0, ?, 11th,7.0, Never-married, ?, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K,1
24.0, Private, Some-college,10.0, Never-married, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0.0,0.0,40.0, Mexico, <=50K,0
38.0, Private, Bachelors,13.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,5178.0,0.0,50.0, United-States, >50K,1
